54782.0000,855.7554,0.1213,855.5118,855.9596,216.3006,3.3172,211.5425,228.2590,215.8282,3.0372,211.4986,227.2009,215.6667,2.6504,211.6057,225.6393,226.8480,0.3576,226.2300,227.4800,1
55294.0000,856.0591,0.0563,855.9203,856.1620,216.7800,3.3250,212.6626,226.1675,216.4182,3.3668,212.9176,227.8414,216.1974,3.1435,212.8552,226.4499,228.0718,0.3340,227.4800,228.6200,1
55806.0000,856.1499,0.0349,856.0599,856.2542,219.5599,3.3799,213.6528,229.8304,218.2381,2.8770,213.4373,228.0916,218.2220,2.6399,213.5950,225.3991,229.1800,0.3255,228.6300,229.7500,1
56318.0000,856.1719,0.0245,856.0961,856.2321,221.8145,4.6173,214.5229,231.6822,220.3075,4.2712,214.6585,231.2731,220.5214,3.9280,214.5267,229.3604,230.3125,0.3285,229.7500,230.8700,1
56830.0000,856.1403,0.0224,856.0793,856.2031,222.2298,3.7806,216.9134,232.1127,219.8637,2.8710,216.1280,230.7125,220.7761,2.6604,216.4464,228.9900,231.4307,0.3189,230.8700,231.9800,1
57342.0000,856.0772,0.0334,856.0051,856.1661,227.5966,5.0230,217.3335,235.9773,225.2815,4.5320,216.6778,233.2156,225.5640,3.8937,217.7164,232.3114,232.5320,0.3242,231.9800,233.1000,1
57854.0000,856.1238,0.0375,856.0475,856.2032,229.9443,5.5633,218.6339,237.4993,227.5156,4.8803,218.5594,235.1683,227.2871,4.4543,218.9366,233.7129,233.6861,0.3463,233.1100,234.3000,1
58366.0000,856.1261,0.0361,856.0198,856.2159,227.0308,8.1018,217.1435,238.9714,224.9127,6.4980,217.1496,235.7892,224.4441,6.1186,217.2864,234.5939,234.8977,0.3378,234.3000,235.4600,1
58878.0000,856.1519,0.0364,856.0519,856.2427,229.8749,6.0749,217.0435,238.1903,226.6603,4.8220,217.0596,235.9795,226.3160,4.5441,217.3064,234.2736,235.9885,0.3031,235.4600,236.5100,1
59390.0000,856.1311,0.0357,856.0430,856.2196,232.8774,5.0902,220.8847,241.1347,228.8945,4.2332,220.5594,237.4517,228.9606,4.0222,220.6469,236.6564,237.0479,0.3095,236.5100,237.5600,1
59902.0000,856.1675,0.0373,856.0787,856.2701,227.7929,6.8825,219.1941,239.5823,225.1810,4.5751,219.0194,235.6891,224.9900,4.6174,218.9765,234.5138,238.0016,0.2524,237.5400,238.4300,1
60414.0000,856.0259,0.1251,855.7734,856.2250,230.1443,6.8700,221.4049,242.5069,227.0284,4.9118,220.6795,238.2530,226.8314,4.6952,220.7770,236.0757,238.8696,0.2566,238.4200,239.3100,1
60926.0000,855.5719,0.0972,855.3972,855.8168,227.2250,6.1418,220.4345,241.9159,224.9659,4.7726,219.8394,238.0326,224.8534,4.4919,220.2068,237.4373,239.7531,0.2397,239.3100,240.1700,1
61438.0000,855.3987,0.0616,855.2379,855.5316,228.8783,6.1450,220.7246,242.3566,226.4078,4.9169,220.3094,237.6921,226.8451,4.7682,220.6069,237.3672,240.5698,0.2415,240.1500,240.9600,1
61950.0000,855.0809,0.0987,854.9008,855.2914,233.6306,6.8208,221.4349,245.2414,229.5040,4.7697,221.1596,239.4649,229.1429,4.3855,221.3571,237.7076,241.4443,0.2717,240.9700,241.9300,1
62462.0000,854.7585,0.1059,854.5566,854.9938,231.9081,6.0797,222.2853,244.6905,228.7834,4.3748,221.8097,238.7137,228.5531,3.9345,222.4776,237.4573,242.3720,0.2674,241.9200,242.8500,1
62974.0000,854.4837,0.0463,854.3994,854.6105,228.1234,3.2870,222.5454,239.3720,225.8404,2.3122,222.2198,235.0782,226.3655,2.2448,222.6276,234.4237,243.2635,0.2594,242.8300,243.7100,1
63486.0000,854.5162,0.0341,854.4393,854.5866,235.1867,5.8832,224.9967,244.7806,232.1047,4.7687,223.8005,240.8471,232.1286,4.6123,224.1884,240.4411,244.1922,0.2777,243.7000,244.6900,1
63998.0000,854.6295,0.0333,854.5283,854.7095,243.1936,2.6288,232.7634,247.3650,238.1055,2.7691,229.6513,242.9605,238.1828,2.1365,230.6897,242.3634,245.1903,0.2898,244.6900,245.7000,1
64510.0000,854.7179,0.0677,854.5870,854.8453,240.1022,5.2880,227.4284,247.9059,236.4216,4.2802,227.1608,244.2225,236.6338,3.7047,227.1785,242.7139,246.1951,0.2915,245.7000,246.6900,1
